Estado_Civil,Nacionalidad,Desplazado,Género,Edad_Inscripción,Internacional,Calificación_de_la_madre,Calificación_del_padre,Profesión_de_la_madre,Profesión_del_padre,Necesidades_educativas_especiales,Deudor,Matriculas_al_día,Tasa_Desempleo,Tasa_Inflacion,PIB,Modo_de_Aplicación,Orden_Solicitud,Curso,Asistencia_diurnal_nocturna,Titulacion_previa,Beca_Titular,UC_1er_sem_acreditado,UC_1er_sem_matriculado,UC_1er_sem_evaluaciones,UC_1er_sem_aprobados,UC_1er_sem_grado,UC_1er_sem_sinevaluaciones,UC_2do_sem_acreditado,UC_2do_sem_matriculado,UC_2do_sem_evaluaciones,UC_2do_sem_aprobados,UC_2do_sem_grado,UC_2do_sem_sinevaluaciones,Objetivo
1,1,0,1,0,0,0,1,1,1,0,0,1,16.2,0.3,-0.92,0,4,12,1,1,1,1,0,0,0,14.84285714,1,1,0,0,0,15.05555556,1,0
1,1,1,1,0,0,0,1,1,1,0,0,1,11.1,0.6,2.02,1,6,9,1,1,0,1,0,0,0,14,1,1,0,0,0,13.8,1,0
1,1,1,1,1,0,0,0,1,0,0,1,1,15.5,2.8,-4.06,0,2,7,1,1,0,1,0,0,0,10,1,1,0,0,0,0,1,0
1,0,1,1,0,1,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,1,7,1,1,0,1,0,0,0,14,1,1,0,0,0,13.25,1,0
1,1,0,0,0,0,0,0,1,1,0,0,1,8.9,1.4,3.51,0,1,6,1,0,0,0,0,0,0,12.875,1,0,0,0,0,13.4,1,1
1,1,0,0,0,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,1,12,1,1,0,1,0,0,1,11.61666667,1,1,0,0,0,13,1,0
1,1,0,0,0,0,0,0,1,1,0,0,1,9.4,-0.8,-3.12,1,1,14,1,1,1,1,0,0,0,12.8,1,1,0,0,0,14.2,1,0
1,1,0,0,0,0,0,1,1,0,0,0,1,7.6,2.6,0.32,0,1,10,1,1,0,0,0,0,0,11.66666667,1,0,0,1,0,11.71428571,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,16,1,1,0,1,1,0,0,12.33333333,1,1,1,0,0,10.83333333,1,0
1,1,0,0,0,0,0,1,0,0,0,0,1,7.6,2.6,0.32,1,1,16,1,1,0,1,1,1,1,12,1,1,1,0,0,11.5,1,1
1,1,0,0,1,0,0,0,1,1,0,0,1,12.4,0.5,1.79,1,1,9,1,1,1,1,0,0,0,10.6,1,1,0,0,0,11.8,1,0
1,1,1,0,1,0,0,0,1,0,0,0,1,7.6,2.6,0.32,0,3,12,1,1,1,1,0,0,1,13.05,1,1,0,0,1,13.05,1,0
1,1,1,0,1,0,0,0,1,0,0,0,1,12.7,3.7,-1.7,1,4,12,1,1,0,1,0,1,0,12.24285714,1,1,0,1,0,12.24285714,1,0
1,1,0,0,0,0,0,0,0,0,0,1,1,13.9,-0.3,0.79,0,1,10,1,0,0,0,1,0,1,12.16666667,1,0,1,0,1,11.71428571,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,1,2,12,1,1,1,1,0,1,0,12.64285714,1,1,0,1,0,12.64285714,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,1,9,1,1,1,1,0,0,0,13,1,1,0,1,0,12.33333333,1,0
1,1,0,0,0,0,0,1,1,1,0,0,1,10.8,1.4,1.74,1,1,10,1,1,1,1,1,0,0,12.6,1,1,1,0,1,13,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,8.9,1.4,3.51,1,1,9,1,1,1,0,0,0,0,12.9,1,0,0,0,0,12.36363636,1,0
1,1,1,0,1,0,0,1,0,0,0,0,1,8.9,1.4,3.51,1,3,15,1,1,1,1,1,0,1,15,1,1,1,0,1,12.83333333,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,8.9,1.4,3.51,0,1,13,1,0,1,1,0,0,0,16,1,1,0,0,0,0,1,1
1,1,0,0,1,0,0,0,1,0,0,0,1,12.4,0.5,1.79,1,1,10,1,1,0,1,1,0,1,12.83333333,1,1,1,0,1,12,1,0
1,1,1,0,0,0,0,0,1,1,0,0,1,12.7,3.7,-1.7,1,2,15,1,1,1,1,1,0,0,11.4,1,1,1,1,0,12.8,1,0
1,1,1,0,0,0,0,1,1,1,0,0,1,16.2,0.3,-0.92,0,2,9,1,1,1,1,0,1,0,12,1,1,0,1,0,11.4,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,3,0,1,0,1,1,1,0,12.8,1,1,1,0,1,11.85714286,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,8.9,1.4,3.51,1,1,5,1,1,1,1,1,0,0,12,1,1,1,0,0,11.33333333,1,1
1,1,1,0,1,0,0,0,1,0,0,0,1,11.1,0.6,2.02,0,4,14,1,1,0,1,1,0,1,12.25,1,1,1,0,1,13.71428571,1,0
1,1,1,0,0,0,0,1,1,1,0,0,1,10.8,1.4,1.74,1,2,6,1,1,1,1,0,0,0,12,1,1,0,0,0,12.2,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,4,16,1,1,1,1,1,1,0,13.4,1,1,1,0,0,13.66666667,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,12,1,1,0,1,0,0,1,11.75714286,1,1,0,0,1,13.08333333,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,10,1,1,0,1,1,0,1,12,1,1,1,0,1,13,1,0
1,1,0,0,0,0,0,1,0,0,0,0,1,13.9,-0.3,0.79,0,1,10,1,0,0,0,1,0,1,13.33333333,1,0,1,0,1,14.66666667,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,4,12,1,1,1,1,0,1,0,13.39125,1,1,0,1,0,13.39125,1,0
1,1,0,0,0,0,0,1,1,1,0,0,1,13.9,-0.3,0.79,0,1,12,1,0,0,1,0,0,1,12.58571429,1,1,0,0,0,13.44285714,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,8.9,1.4,3.51,1,1,16,1,1,1,1,0,1,0,13.85714286,1,1,0,1,1,13.66666667,1,0
0,1,0,0,0,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,1,17,0,1,1,1,0,0,0,11.25,1,1,0,0,0,10.83333333,1,0
0,1,0,0,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,6,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
0,1,0,0,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,12,1,0,1,1,0,0,0,12.74,1,1,0,0,1,10.97857143,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,10,1,1,0,1,1,0,0,10.33333333,1,1,1,0,0,10.33333333,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,13.9,-0.3,0.79,0,1,6,1,0,1,0,1,0,1,13.14285714,1,0,1,0,0,12,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,16.2,0.3,-0.92,0,1,9,1,1,0,1,0,0,0,10.66666667,1,1,0,0,0,0,0,1
1,1,1,0,0,0,0,1,1,1,1,0,1,7.6,2.6,0.32,1,1,15,1,1,0,1,1,0,0,12.25,1,1,1,0,0,11,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,4,14,1,1,0,1,1,1,1,13.5,1,1,1,0,1,13.57142857,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,10.8,1.4,1.74,0,1,9,1,1,0,1,0,1,0,11.33333333,1,1,0,0,0,10.66666667,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,2,9,1,1,1,1,0,0,0,13.4,1,1,0,0,0,12.4,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,10.8,1.4,1.74,0,1,12,1,1,0,1,0,1,0,14.40285714,1,1,0,1,0,14.40285714,1,0
1,1,0,0,0,0,0,1,0,0,0,0,1,12.4,0.5,1.79,0,1,4,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,1,14,1,1,0,1,1,0,1,11.875,1,1,1,0,0,12.83333333,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,10,1,1,1,1,1,1,0,13.2,1,1,1,0,0,11.8,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,1,6,1,0,0,0,1,0,1,12.66666667,1,0,1,0,0,13,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,2,14,1,1,0,0,1,0,1,11.5,1,1,1,0,0,10.57142857,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,3,12,1,1,1,1,0,0,1,11.81428571,1,1,0,1,0,13.54285714,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,12,1,1,0,1,0,1,0,12.77125,1,1,0,1,0,12.77125,1,0
1,1,1,0,1,0,0,0,1,1,0,0,1,11.1,0.6,2.02,0,2,11,1,1,0,1,1,0,1,12.66666667,1,1,1,0,0,14.6,1,0
1,1,0,1,0,0,0,0,0,0,0,1,1,11.1,0.6,2.02,1,1,14,1,1,0,1,1,1,1,12.625,1,1,1,0,0,14.5,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,6,1,1,0,1,0,0,0,14.6,0,1,0,0,0,14.2,1,0
1,1,1,1,0,0,0,1,1,1,0,0,1,7.6,2.6,0.32,1,1,9,1,1,0,1,0,0,0,0,1,1,0,0,0,12,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,0,1,6,1,1,0,1,0,0,0,12,1,1,0,0,0,13.2,1,0
1,1,1,0,1,0,0,0,1,0,0,0,1,15.5,2.8,-4.06,0,1,15,1,1,1,1,1,0,1,12.83333333,1,1,1,0,1,12.28571429,1,0
1,1,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,0,1,16,1,1,1,1,1,0,0,12,1,1,1,0,0,10,1,1
1,1,1,0,0,0,0,1,1,1,0,0,1,15.5,2.8,-4.06,0,1,4,1,1,0,0,0,0,0,11.88888889,0,0,0,0,0,11.46153846,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,6,12,1,1,1,1,0,1,0,12.35571429,1,1,0,1,0,12.35571429,1,0
1,1,1,0,1,0,0,1,0,0,0,0,1,7.6,2.6,0.32,0,3,12,1,1,1,1,0,1,0,11.98,1,1,0,1,0,11.98,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,0,5,16,1,1,0,1,1,0,0,13.25,1,1,1,0,0,10.25,1,1
1,1,1,0,1,0,0,1,0,0,0,0,1,9.4,-0.8,-3.12,0,1,12,1,1,1,1,0,1,0,13.73125,1,1,0,1,0,13.73125,1,0
1,1,0,0,0,0,0,1,1,1,0,0,1,11.1,0.6,2.02,0,4,5,1,1,1,1,1,0,1,13.33333333,1,1,1,1,0,12.66666667,1,1
1,1,0,0,0,0,0,0,0,0,0,1,1,12.7,3.7,-1.7,0,1,13,1,1,1,1,0,0,0,11,1,1,0,0,0,11.7,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,10.8,1.4,1.74,0,1,17,0,1,0,1,0,0,0,10.66666667,1,1,0,0,0,11.4,1,0
1,1,1,0,0,0,0,0,0,0,0,1,0,8.9,1.4,3.51,1,2,15,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,0,0,0,0,0,1,0,0,1,13.9,-0.3,0.79,0,1,10,1,0,1,0,1,0,0,12.2,1,0,1,0,1,11.5,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,10,1,0,1,0,0,0,0,12.81818182,1,0,0,0,0,13.54545455,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,1,11,1,1,0,1,1,1,1,12.16666667,1,1,1,0,1,13.5,1,0
1,1,1,1,1,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,3,12,1,1,0,1,0,1,0,11.8375,1,1,0,0,0,12.48125,1,0
1,0,0,1,0,1,0,1,1,0,0,1,0,16.2,0.3,-0.92,0,1,1,1,1,0,1,0,0,0,11.25,1,1,0,0,0,0,1,1
0,1,1,1,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,0,1,17,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,14,1,1,0,1,1,0,0,13.8,1,1,1,0,0,12.4,1,0
1,1,0,1,0,0,0,0,0,0,0,1,1,16.2,0.3,-0.92,0,1,1,1,0,0,0,0,0,1,12.66666667,1,0,0,0,0,12,0,1
1,0,1,1,0,1,0,0,1,0,0,0,1,15.5,2.8,-4.06,0,1,6,1,1,0,0,0,0,0,12.5,0,0,0,0,0,11.42857143,0,0
1,1,1,0,0,0,0,1,0,0,0,0,1,9.4,-0.8,-3.12,1,2,14,1,1,0,1,0,0,0,11.75,1,1,0,0,0,13.33333333,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,4,9,1,1,0,1,0,1,0,10.2,1,1,0,0,0,11.2,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,2,10,1,1,0,1,1,0,1,12.33333333,1,1,1,0,1,12.16666667,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,15,1,1,1,1,1,0,1,15,1,1,1,0,1,15.5,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,3,15,1,1,1,1,1,0,1,14.83333333,1,1,1,0,1,14.16666667,1,0
1,1,1,0,1,0,0,0,1,1,0,0,1,11.1,0.6,2.02,1,1,15,1,1,0,1,1,0,1,15.5,1,1,1,0,1,14,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,1,9,1,1,0,1,0,0,0,13.8,1,1,0,0,0,12.4,1,0
1,1,1,0,1,0,0,0,1,1,0,0,1,9.4,-0.8,-3.12,1,1,10,1,1,0,1,1,0,0,11.4,1,1,1,1,0,10.8,1,0
1,1,0,1,0,0,0,0,1,0,0,1,0,13.9,-0.3,0.79,0,1,14,1,1,0,1,1,0,0,14,1,1,1,0,0,14.5,1,1
1,1,0,1,0,0,0,0,1,1,0,0,1,15.5,2.8,-4.06,1,1,12,1,1,1,1,0,0,0,14.24444444,1,1,0,0,0,12.23333333,1,0
1,1,0,1,0,0,0,0,1,1,0,0,1,15.5,2.8,-4.06,0,1,5,1,1,1,1,1,1,0,11.5,1,1,1,0,0,11,1,1
1,1,1,1,0,0,0,0,1,0,0,0,1,12.4,0.5,1.79,0,2,5,1,1,1,1,1,0,1,13.66666667,1,1,1,0,0,13.2,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,0,6,15,1,1,0,1,1,0,1,13.16666667,1,1,1,0,1,13,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,10.8,1.4,1.74,1,3,15,1,1,1,1,1,0,0,13,1,1,1,0,0,11.25,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,7.6,2.6,0.32,1,1,11,1,1,0,1,1,0,1,10.83333333,1,1,1,0,0,11,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,2,10,1,1,1,1,1,1,1,11.42857143,1,1,1,0,0,11.2,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,0,0,0,0,0,1,1,0,0,1,13.9,-0.3,0.79,0,1,12,1,0,0,1,0,0,0,10.75,1,1,0,0,0,10,1,1
1,1,1,1,0,0,0,0,1,0,0,0,1,12.4,0.5,1.79,1,3,15,1,1,0,1,1,0,1,12.5,1,1,1,0,0,13,1,0
1,1,0,1,1,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,2,7,1,1,0,1,0,0,0,11.66666667,1,1,0,0,0,12.5,0,0
1,1,1,1,0,0,0,0,1,0,0,0,1,7.6,2.6,0.32,0,1,12,1,0,0,1,0,0,1,12.66666667,0,1,0,0,1,12.66666667,0,0
0,1,0,1,0,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,1,17,0,1,0,1,0,0,0,11.75,1,1,0,0,0,10.83333333,1,0
1,1,0,0,1,0,0,0,0,0,1,0,1,15.5,2.8,-4.06,0,3,5,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,0,0,0,0,0,1,1,0,0,1,11.1,0.6,2.02,0,1,5,1,1,0,1,1,0,1,14.5,1,1,1,0,1,13.5,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,2,16,1,1,0,1,0,0,0,13.14285714,1,1,0,1,0,12.85714286,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,5,1,1,0,1,1,0,0,13,1,1,1,0,0,0,1,1
1,1,1,0,1,0,0,0,1,1,0,0,1,15.5,2.8,-4.06,1,6,12,1,1,1,1,0,0,1,11.99444444,1,1,0,0,0,12.43142857,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,12,1,1,0,1,0,0,0,15.01428571,1,1,0,1,0,16.0875,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,7.6,2.6,0.32,1,6,12,1,1,1,1,0,0,1,13.41666667,1,1,0,0,1,13.41666667,1,0
1,1,0,0,0,0,0,1,0,0,0,0,1,9.4,-0.8,-3.12,1,1,16,1,1,0,1,1,0,0,12.5,1,1,1,0,0,12.5,1,0
1,1,0,0,0,0,0,0,0,0,0,1,1,16.2,0.3,-0.92,1,1,15,1,1,0,1,1,0,0,11,1,1,1,0,1,13.16666667,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,2,16,1,1,0,1,1,0,0,12,1,1,1,1,0,10.25,1,0
1,1,1,0,1,0,0,0,0,0,0,1,1,15.5,2.8,-4.06,1,3,12,1,1,1,1,0,1,0,12.65,1,1,0,0,0,12.44555556,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,4,1,0,0,1,1,0,1,12,1,1,1,0,1,12.66666667,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,11.1,0.6,2.02,1,2,12,1,1,1,1,0,0,0,12.62,1,1,0,1,1,12.5,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,17,0,1,0,1,0,0,0,10.66666667,1,1,0,0,0,11.33333333,1,0
1,1,1,0,0,0,0,1,1,0,0,0,1,9.4,-0.8,-3.12,0,1,12,1,1,0,1,0,1,0,13.11625,1,1,0,1,0,13.11625,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,1,1,12,1,1,0,1,0,0,1,12.7,1,1,0,1,0,13.57142857,1,0
1,1,1,0,0,0,0,0,1,1,0,0,1,9.4,-0.8,-3.12,0,1,10,1,1,0,1,1,0,0,15.75,1,1,1,0,0,16.4,1,0
1,1,0,0,0,0,0,1,1,1,0,0,1,16.2,0.3,-0.92,1,1,15,1,1,1,1,1,0,1,12.83333333,1,1,1,0,1,13.5,1,0
1,1,1,0,1,0,0,1,0,0,0,0,1,10.8,1.4,1.74,0,4,12,1,1,0,1,0,1,0,13.29714286,1,1,0,1,0,13.29714286,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,1,6,12,1,1,0,1,0,0,0,13.37,1,1,0,0,0,12.83333333,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,16.2,0.3,-0.92,1,1,12,1,1,0,1,0,0,0,12.94,1,1,0,0,0,13.76,1,0
1,1,1,0,0,0,0,1,1,0,0,0,0,10.8,1.4,1.74,0,1,11,1,1,0,1,1,0,0,11.66666667,1,1,1,0,0,10,1,1
1,1,1,0,0,0,0,1,1,0,0,0,1,8.9,1.4,3.51,0,4,11,1,1,1,1,1,0,1,13.57142857,1,1,1,0,1,12.5,1,0
1,1,1,0,1,0,0,0,1,0,0,0,1,10.8,1.4,1.74,0,3,12,1,1,0,1,0,1,0,14.65285714,1,1,0,1,0,14.65285714,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,9,1,1,0,1,0,0,0,11.2,1,1,0,0,0,13.2,1,0
1,1,0,0,0,0,0,1,1,1,0,0,1,12.7,3.7,-1.7,0,1,13,1,1,1,1,0,0,0,12.625,1,1,0,0,0,12.5125,1,0
0,1,0,0,0,0,0,1,1,1,0,0,1,15.5,2.8,-4.06,0,1,4,1,1,0,0,0,0,0,15.44444444,1,0,0,0,0,15.30769231,1,0
1,1,0,0,0,0,0,0,0,1,0,0,1,10.8,1.4,1.74,0,1,9,1,0,0,1,0,0,0,12,1,1,0,0,0,13.625,1,0
0,1,0,0,0,0,0,0,1,0,0,0,1,9.4,-0.8,-3.12,0,1,12,1,0,1,1,0,0,0,13.63,0,1,0,0,0,13.63,0,0
1,1,1,0,1,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,10,1,1,1,1,1,0,1,15.14285714,1,1,1,0,1,15.83333333,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,10,1,1,0,1,1,0,0,11.2,1,1,1,0,1,12,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,5,12,1,1,0,1,0,1,0,13.76375,1,1,0,1,0,13.76375,1,0
1,1,1,1,0,0,0,1,1,1,0,0,1,16.2,0.3,-0.92,0,1,4,1,0,0,1,1,1,1,13.125,1,1,1,0,1,13.2,1,0
1,1,1,0,1,0,0,1,0,0,0,0,0,9.4,-0.8,-3.12,1,2,16,1,1,0,1,1,0,0,13,1,1,1,0,0,11.8,1,1
1,1,1,0,0,0,0,1,1,0,0,0,1,15.5,2.8,-4.06,0,1,15,1,1,0,1,1,0,1,11.83333333,1,1,1,0,1,12.85714286,1,0
1,1,1,0,1,0,0,0,0,0,1,0,1,11.1,0.6,2.02,0,3,14,1,1,1,1,1,0,0,12,1,1,1,0,0,12.33333333,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,10,1,1,0,1,1,0,0,12.75,1,1,1,0,1,11.33333333,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,12.7,3.7,-1.7,1,3,13,1,1,0,1,0,0,0,11.67777778,1,1,0,1,0,13.8,1,0
1,1,1,0,1,0,0,1,1,0,0,0,1,12.7,3.7,-1.7,0,2,12,1,1,1,1,0,1,0,11.78571429,1,1,0,1,0,11.78571429,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,11.1,0.6,2.02,1,1,14,1,1,0,1,1,1,1,12.5,1,1,1,0,0,14.16666667,1,0
1,1,0,0,0,0,0,0,0,0,0,1,1,8.9,1.4,3.51,0,1,17,0,1,0,0,0,0,0,12.375,1,0,0,0,0,12.6,1,0
0,1,1,0,0,0,0,1,1,0,0,0,1,7.6,2.6,0.32,1,1,9,1,1,0,1,0,0,0,10,1,1,0,0,0,12,1,1
1,1,1,1,0,0,0,0,0,1,0,0,1,10.8,1.4,1.74,1,3,12,1,1,1,1,0,1,0,13.02428571,1,1,0,1,0,13.02428571,1,0
1,1,0,1,0,0,0,0,1,1,0,0,1,12.7,3.7,-1.7,1,1,12,1,1,0,1,0,1,0,14.28571429,1,1,0,1,0,14.28571429,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,11,1,1,0,1,1,0,0,10,1,1,1,0,0,12,1,0
1,1,1,0,0,0,0,0,1,1,0,0,1,10.8,1.4,1.74,1,3,12,1,1,0,1,0,1,0,11.98857143,1,1,0,1,0,11.98857143,1,0
1,1,1,0,0,0,0,1,1,0,0,0,1,10.8,1.4,1.74,1,1,15,1,1,1,1,1,0,1,13.66666667,1,1,1,0,1,12.83333333,1,0
1,1,1,0,1,0,0,0,1,1,0,0,1,9.4,-0.8,-3.12,1,5,12,1,1,1,1,0,1,0,13.76375,1,1,0,1,0,13.76375,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,6,13,1,1,1,1,0,0,1,12.4,1,1,0,1,1,12.8,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,12,1,1,0,1,0,0,0,13.28571429,1,1,0,0,0,13.33333333,1,0
1,1,1,0,0,0,0,0,0,1,0,0,1,10.8,1.4,1.74,0,2,16,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,5,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,1,0,0,0,0,1,1,0,0,1,12.7,3.7,-1.7,1,6,12,1,1,0,1,0,1,0,12.2,1,1,0,1,0,12.2,1,0
1,1,0,1,0,0,0,1,0,0,0,0,1,11.1,0.6,2.02,0,1,3,0,0,0,1,1,0,1,12,1,1,1,0,1,14,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,1,1,0,0,0,16.2,0.3,-0.92,0,1,12,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,1,1,8.9,1.4,3.51,0,5,15,1,1,0,1,1,0,0,11.6,1,1,1,0,1,12.5,1,0
1,1,1,0,1,0,0,0,1,0,0,0,1,8.9,1.4,3.51,1,2,11,1,1,1,1,1,1,1,12.28571429,1,1,1,0,0,12.4,1,0
1,1,1,0,1,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,5,12,1,1,1,1,0,1,0,13.15,1,1,0,0,0,15.06875,1,0
1,1,1,0,0,0,0,1,0,0,0,0,1,10.8,1.4,1.74,0,2,12,1,1,1,1,0,1,0,12.34285714,1,1,0,1,0,12.34285714,1,0
1,1,1,0,0,0,0,0,1,1,0,0,1,10.8,1.4,1.74,1,2,15,1,1,0,1,1,0,0,12.2,1,1,1,0,0,10.8,1,0
1,1,0,1,0,0,0,0,1,0,0,0,1,12.4,0.5,1.79,0,1,9,1,1,0,1,0,0,0,10.6,1,1,0,1,0,11.6,1,0
1,1,0,0,0,0,0,0,1,0,0,0,1,11.1,0.6,2.02,0,1,8,1,1,0,1,1,0,1,12.57142857,1,1,1,0,0,12.83333333,1,1
1,1,1,0,1,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,11,1,1,0,1,1,0,1,10.66666667,1,1,1,0,1,11.5,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,3,12,1,1,1,1,0,0,0,12.90857143,1,1,0,0,0,12.90857143,1,0
1,1,1,1,1,0,0,1,1,0,0,0,1,10.8,1.4,1.74,1,1,6,1,1,0,1,0,0,0,11.75,1,1,0,0,0,12.57142857,0,0
1,1,0,1,0,0,0,1,0,0,0,0,1,15.5,2.8,-4.06,0,1,14,1,1,0,1,1,0,0,10.5,1,1,1,0,0,12.5,1,1
1,1,1,1,0,0,0,0,1,0,0,0,1,16.2,0.3,-0.92,0,1,4,1,0,0,1,1,1,0,12.85714286,1,1,1,0,1,12.3,1,0
